https://static01.nyt.com/images/2018/09/30/magazine/30poem1/30poem1-mediumthreebytwo210.png,N_OK
https://www.nytimes.com/2018/09/29/reader-center/audience-social-media.html,OK
https://static01.nyt.com/images/2018/09/10/world/00southchinasea-2/merlin_143384520_77b9a9bc-3816-49df-b987-36974c9739ba-videolarge.jpg,N_OK
https://www.nytimes.com/interactive/2018/upshot/elections-poll-ks03-1.html,OK
https://www.nytimes.com/watching/recommendations/short-term-12,OK
https://www.nytimes.com/watching/titles/logan-lucky,OK
https://static01.nyt.com/images/2018/09/17/fashion/25madeinitaly-italian-1/merlin_142140786_34d71d7b-7958-4f3c-8637-08d1d9511c32-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/2018/09/24/upshot/one-big-problem-with-medicaid-work-requirement-people-are-unaware-it-exists.html,OK
https://static01.nyt.com/images/2018/09/30/realestate/30otm-reg-slide-jyvn/30otm-reg-slide-jyvn-videolarge.jpg,N_OK
https://regilite.nytimes.com/regilite?product=cn&theme=transparent&landing=true&addslot=true&app=newsletter&sourceapp=nyt-v5&title=first%2bdraft,N_OK
https://static01.nyt.com/images/2016/11/01/watching/01watching1/01watching1-videosixteenbynine768.jpg,N_OK
https://www.nytimes.com/2018/09/26/movies/night-school-review-kevin-hart-tiffany-haddish.html,OK
https://www.nytimes.com/2018/09/18/travel/lucerne-switzerland-mountains-views-lake.html,OK
https://twitter.com/intent/tweet?url=https%3a%2f%2fnyti.ms%2f2qfuwl8&text=the%20comedy%20master%20who%20hasn%e2%80%99t%20gotten%20her%20due%3a%20elayne%20boosler,N_OK
https://www.nytimes.com/es/preguntas-frecuentes/,OK
https://static01.nyt.com/images/2018/09/19/upshot/elections-poll-ca49-1-1537377699240/elections-poll-ca49-1-1537377699240-mediumthreebytwo210.png,N_OK
https://www.nytimes.com/by/vanessa-friedman,OK
https://www.nytimes.com/2018/09/30/arts/television/elayne-boosler-the-comedy-master-who-hasnt-gotten-her-due.html,OK
https://www.nytimes.com/2018/09/30/opinion/trump-cant-win-the-war-on-demography.html,OK
https://static01.nyt.com/images/2018/09/30/world/30baobab-dispatch1/xxbaobab-dispatch1-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/2018/09/29/opinion/sunday/red-tide-florida-tourism.html,OK
https://www.nytimes.com/crosswords/game/mini,OK
https://static01.nyt.com/images/2018/09/30/arts/30company1/30company1-videolarge.jpg,N_OK
https://www.nytimes.com/2018/09/24/obituaries/tommy-mcdonald-dead.html,OK
https://www.nytimes.com/series/understanding-the-times,OK
https://www.ingentaconnect.com/content/wk/pra/2016/00000022/00000005/art00008,N_OK
https://static01.nyt.com/images/2018/09/15/business/15beetle_floater_refer/15beetle-1-videolarge.jpg,N_OK
https://static01.nyt.com/images/2018/09/27/arts/27latenight1/27latenight1-mediumthreebytwo210-v2.png,N_OK
https://static01.nyt.com/images/2018/10/01/autossell/01excerpt1-brown-philpot/01excerpt1-brown-philpot-thumblarge.jpg,N_OK
https://static01.nyt.com/images/2018/09/27/world/27china-sweden-print/27china-sweden-1-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/subscriptions/games/lp897h9.html?campaignid=6q9k8,OK
http://www.nber.org/papers/w22374,N_OK
https://www.nytimes.com/2018/09/26/us/politics/trump-canada-nafta-tariffs.html,OK
https://www.nytimes.com/column/roger-cohen,OK
https://www.nytimes.com/section/world/australia,OK
https://static01.nyt.com/images/2018/09/19/autossell/20sl-betterhome1/merlin_142650411_72ff8974-80e0-4ad0-b6e9-f2825fe02744-videolarge.jpg,N_OK
https://www.nytimes.com/section/upshot,OK
https://static01.nyt.com/images/2018/08/28/travel/28ptg-ypres-promo/28ptg-ypres-promo-videolarge.jpg,N_OK
https://www.nytimes.com/2018/09/29/travel/elda-restaurant-biddeford-maine-review.html,OK
https://www.nytimes.com/podcast/2009/11/30/automobiles/autospecial2/30backstory-gettleman.html,OK
https://www.nytimes.com/by/anahad-oconnor,OK
https://cooking.nytimes.com/topics/what-to-cook-this-week,N_OK
https://www.nytimes.com/2018/09/05/travel/flying-tips.html,OK
https://static01.nyt.com/images/2018/09/27/obituaries/27hoover1/27hoover1-mediumthreebytwo210.jpg,N_OK
https://static01.nyt.com/images/2018/09/30/sunday-review/30keller2/30keller2-mediumthreebytwo210.jpg,N_OK
https://static01.nyt.com/images/2018/09/29/obituaries/29henry1/29henry1-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/2018/09/28/nyregion/is-this-the-end-of-governors-island.html,OK
https://www.nytimes.com/2018/09/28/sports/michael-thomas-giants-kneeling.html,OK
https://static01.nyt.com/images/2018/09/30/fashion/weddings/30farges/30farges-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/2018/09/30/us/the-effect-of-intersectionality-in-the-workplace.html,OK
https://static01.nyt.com/images/2018/09/30/opinion/sunday/30white/30white-thumbwide.jpg?quality=75&auto=webp&disable=upscale,N_OK
https://www.nytimes.com/movies,OK
https://static01.nyt.com/images/2018/09/09/style/09scala/09scala-videolarge.jpg,N_OK
https://twitter.com/nytfashion,N_OK
https://static01.nyt.com/images/2018/09/30/realestate/30onlocationmomtavk-slide-tw9s/30onlocationmomtavk-slide-tw9s-videolarge.jpg,N_OK
https://www.nytimes.com/2018/09/24/arts/dance/lyon-biennial.html,OK
https://static01.nyt.com/images/2018/09/30/business/30up-minirecession-web/merlin_144383952_169038cc-9844-4f0d-a717-d3296ed16278-jumbo.jpg,N_OK
https://static01.nyt.com/images/2018/09/29/arts/29ledzeppelin-item/29ledzeppelin-item-mediumthreebytwo210.jpg,N_OK
https://static01.nyt.com/images/2018/09/26/dining/26burner6/merlin_144092256_a6536ec1-cca1-4cdd-ac83-313166cacf38-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/2018/09/21/us/bezos-montessori-preschool.html,OK
https://www.nytimes.com/newsletters/regilite/button?product=tu&theme=transparent&landing=true&addslot=true&app=newsletter&sourceapp=nyt-v5&title=bits,OK
https://www.nytimes.com/2018/09/30/fashion/weddings/this-weeks-wedding-announcements.html,OK
https://help.nytimes.com/hc/en-us/articles/115014892108-privacy-policy,N_OK
https://www.nytimes.com/2018/09/25/dining/joseph-ogrodnek-sister-city-hotel-floret.html,OK
https://www.nytimes.com/section/education,OK
https://static01.nyt.com/images/2018/10/01/autossell/01newrulesspot5sub/merlin_144384090_1e2b1d29-6b4a-4c00-8c02-265936999f38-mediumthreebytwo210.jpg,N_OK
https://www.cbo.gov/publication/41661,N_OK
https://www.nytimes.com/video/arts/music/100000005428231/aretha-franklin-death-obituary.html?playlistid=100000004352037,OK
https://static01.nyt.com/images/2018/09/20/t-magazine/design/20tmag-kent-01/20tmag-kent-01-videolarge.jpg,N_OK
https://www.nytimes.com/spotlight/pop-culture,OK
https://www.nytimes.com/2018/09/27/learning/learning-with-biased-news-media-or-biased-readers-an-experiment-on-trust.html,OK
https://www.facebook.com/upshot,N_OK
https://www.google.com/recaptcha/api.js,N_OK
https://www.nytimes.com/2018/09/30/sports/jets-jaguars.html,OK
https://www.nytimes.com/2018/09/27/opinion/christine-blasey-ford-kavanaugh-testimony.html,OK
https://www.nytimes.com/podcast/2009/11/18/automobiles/autospecial2/18backstory-landler.html,OK
https://www.nytimes.com/2018/04/30/us/politics/supreme-court-death-penalty-class-actions.html,OK
https://www.nytimes.com/2018/09/13/business/motorcycles-young-riders.html,OK
https://static01.nyt.com/images/2018/08/05/education/learning/05igen-1/05igen-1-thumbstandard.jpg,N_OK
https://www.nytimes.com/2018/09/29/opinion/sunday/brett-kavanaugh-drinking-blackouts.html,OK
https://static01.nyt.com/images/2018/09/28/opinion/28hepola/merlin_144494670_77039e39-b552-4bfa-a291-7fbb01750697-mediumthreebytwo210.jpg,N_OK
https://www.nytimes.com/column/wordplay,OK
https://static01.nyt.com/images/2018/08/30/fashion/30afropunk-9/30afropunk-9-videolarge-v2.jpg,N_OK
https://static01.nyt.com/images/2018/04/02/opinion/charles-m-blow/charles-m-blow-thumblarge.png,N_OK
https://www.nytimes.com/2018/09/30/sports/earl-thomas-seattle-seahawks.html,OK
https://www.nytimes.com/2018/09/19/crosswords/crosswords-cars.html,OK
https://static01.nyt.com/images/2018/10/01/world/01tsunami-explainer1/merlin_144572700_79c1d957-2479-43ef-b4b9-6b8fffd2a178-articlelarge.jpg?quality=75&auto=webp&disable=upscale,N_OK
https://static01.nyt.com/images/2018/09/29/world/29xp-hongkong-hepatitis/29xp-hongkong-hepatitis-mediumthreebytwo210-v2.jpg,N_OK
https://twitter.com/nytimestheater,N_OK
https://static01.nyt.com/images/2018/07/22/fashion/weddings/22airport/10aviation-videolarge.jpg,N_OK
https://static01.nyt.com/images/2018/09/08/arts/nunanatomy1/nunanatomy1-videosixteenbynine310.jpg,N_OK
https://www.nytimes.com/2018/09/30/technology/net-neutrality-california.html,OK
https://www.nytimes.com/2018/09/05/travel/belgrade-serbia-nightlife-clubs-restaurants.html,OK
https://static01.nyt.com/images/2018/09/26/dining/26burner2/merlin_143679300_1c2d8453-cdca-40ca-8b62-88c1c76b69e7-mediumthreebytwo210.jpg,N_OK
https://static01.nyt.com/images/2018/09/30/sunday-review/30dowd1/30dowd1-mediumthreebytwo210.jpg,N_OK
https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1124898/,N_OK
https://static01.nyt.com/images/2018/09/29/style/29rites-lovestory-1/29rites-lovestory-1-videolarge.jpg,N_OK
https://static01.nyt.com/images/2018/09/24/business/24murdoch03/merlin_143562048_0db838d4-31c9-4020-85e8-f905650c4dce-videolarge.jpg,N_OK
https://www.nytimes.com/2018/09/28/us/missing-women-ceos.html,OK
https://www.nytimes.com/2018/09/28/opinion/brett-kavanaugh-jeff-flake-gop-women.html,OK
